dq,naive
4.338772,0.07313001
8.12533,-0.19143403
-6.222247,0.46420997
0.87212986,0.032379992
2.446067,-0.078725964
-4.0736804,0.8829901
2.3157072,0.29733795
-4.7160063,0.41318604
6.121789,0.24133797
-3.207878,-0.047789972
6.683781,0.09294203
-0.6962328,0.56361794
-5.978134,0.587012
4.8949623,-0.294576
-1.7447804,0.12853798
3.7693477,0.31117
2.1199307,0.17020798
-3.626011,0.31411195
1.6327584,0.22938997
-0.39394662,0.4173519
4.9051294,-0.36227
-6.5157776,0.32790402
3.46117,-0.055903975
-0.7725701,0.16429801
2.9227562,0.321756
3.526517,0.056001943
-0.96806306,0.36398804
-1.2455058,0.720026
-1.9336137,0.642954
0.2915918,0.28114602
0.15247867,0.383546
-3.9225788,0.32915005
-3.4231524,0.33685
1.7484211,0.106337965
0.12376328,0.123460025
-0.57316524,0.11769605
-4.8230705,0.12947197
-1.0626704,0.30796197
4.4393296,0.381708
1.5616578,0.68687207
2.684458,0.5147259
2.9470422,0.07725999
-0.3092377,0.37643597
0.339906,0.453484
2.083619,0.43856397
2.407498,0.03585396
-1.804076,0.36967805
-5.5443344,0.374592
1.3760374,-0.09474999
-1.5943216,-0.0067320527
3.5585856,0.13312796
-0.8476252,0.33249602
-0.46901953,0.12591602
9.302574,0.198304
1.8595752,0.501948
3.076866,0.33820397
8.389499,0.20809004
-1.4012412,0.24099998
3.8870962,0.14056209
6.4451394,0.19037206
-0.40133083,0.41197002
5.3076587,-0.061812013
-1.2496283,0.690374
-1.1961749,0.522298
1.2464565,0.20521002
2.4203513,0.16404004
-1.6527537,-0.08087195
-0.13830195,0.42088598
2.7709923,0.12585004
-2.971678,0.45141396
8.084942,-0.018389953
0.18901563,0.20807394
5.315529,0.17932002
-1.5702628,0.29774594
-1.2216226,0.17653207
-3.0745847,-0.03960995
2.231903,0.35218993
0.61768323,0.10537808
-1.1749183,0.39900598
-1.8471812,0.61118186
1.2127231,0.48339194
2.927636,0.11272199
-0.880141,0.31436396
4.58752,0.23761997
2.2495594,0.51206005
2.2531452,0.15513396
2.4925106,0.0045319917
-1.3373337,0.289516
-3.4037461,0.468788
-2.7553198,0.24196608
7.5103264,-0.19721799
-4.1761556,0.606342
-0.31703046,0.44475
-3.2604532,0.749404
-1.1659194,0.80696803
1.512691,0.15407208
2.0511808,0.56339
8.084692,0.09491598
-0.8423961,0.356898
2.4072385,0.06035596
-4.507052,0.37235597
1.7896715,0.48463398
5.0250373,-0.03086399
-2.3364692,0.419392
4.4742575,0.32392803
5.0433435,0.52237403
0.6672755,0.062874004
-4.880691,0.19654201
6.2254806,0.180132
9.290419,0.31361803
3.573357,0.14662395
-2.0220118,0.13870198
-0.88874716,0.17000598
5.3045115,-0.076258026
5.83227,-0.039015893
-3.777455,0.400096
1.2888024,0.06986201
-1.7587777,0.7364039
1.3938012,0.31782198
-6.9631844,0.009354022
1.927691,0.20079598
1.518347,0.1869
-5.6417003,0.33779994
0.37210956,0.019309998
-1.2845373,0.35742405
-1.0931442,0.189812
-1.7646087,0.78991395
4.9612713,-0.275578
-2.3085947,0.54703397
-2.1251285,0.39381197
-1.2016674,0.68361
-1.4851834,0.30000195
-4.1850815,0.42402193
5.4047947,-0.17938794
2.4608407,0.14290002
-6.0026803,0.806776
-2.077621,0.606234
5.772596,0.19473
-1.5333011,0.23236202
4.555566,0.22114399
0.10281904,0.399932
1.2002513,0.38903403
-1.3349339,0.60508
5.3422,-0.133258
0.8951078,0.47302994
0.4061511,0.15906006
1.9147375,0.19267994
-6.3276787,0.427546
3.8736336,0.41358995
-0.0045776367,0.336532
3.2289677,0.288092
-3.0492737,0.396966
3.0432453,0.26486996
-3.494839,0.31760198
0.78727627,0.45763394
-0.9551312,0.684544
-0.16768575,0.22715601
1.6382741,0.305298
1.9468385,0.20346403
1.6622868,0.47984198
0.04016406,0.39085996
-7.186454,1.0153
-2.6242676,0.31578398
6.5542297,0.352436
3.3974268,0.33195996
1.0413513,0.28628004
-1.9416771,0.573026
-1.5944418,0.094648
-0.63890815,0.505558
8.529414,-0.47428194
-0.9730088,0.31658196
-3.5370452,0.571544
-2.577676,0.118662
0.3390463,0.35809997
-1.9256375,0.75798
-2.2885149,0.68104804
3.730596,0.23807998
2.323028,-0.16797195
6.356411,0.03888805
1.1598773,0.37191
-4.31857,0.73728186
1.0464919,0.34562
1.4437062,0.30466396
1.0950537,0.02658399
0.5331454,0.041341998
-7.090768,0.65192205
-5.404642,0.08498197
2.8284676,-0.50241
6.7451673,0.132526
7.2249756,0.20961404
0.95120937,0.34831804
0.6826357,0.37429205
0.7353377,0.132596
0.94351065,0.27215
-2.0997171,0.11925002
2.5388482,0.199438
-6.199087,0.6852
-1.5244355,0.39616403
0.7700966,0.38602403
1.3861374,0.6534479
-0.8156863,0.08010801
-1.7735156,0.26929802
4.408685,0.029955994
-6.804525,0.41488403
0.15071757,0.387518
1.7935308,0.53765404
3.4279969,-0.10425801
3.529467,0.279784
7.584353,0.08736604
-1.8765633,0.29736596
2.0827796,0.01200599
1.3593751,0.13906004
-0.02082754,0.35435998
0.21147461,0.412258
-1.2015281,0.259556
3.6780612,0.16713199
8.69907,0.10854001
-7.276436,0.5324999
2.8739011,0.14850995
1.0011655,0.18376198
-1.4550564,0.49757603
-2.4640684,0.38998798
2.2931614,0.091338016
2.1785069,0.015770039
0.046782713,0.32064202
3.8441167,0.13381198
1.5975863,-0.15444599
-7.138575,1.0931439
3.7458684,0.062273998
4.1150846,0.197134
0.5781897,0.55079395
5.161899,-0.11267799
2.0625796,0.11266799
3.3729846,0.23378403
-2.0391035,0.627354
-2.2307434,0.08725004
-2.1753464,0.511284
2.7895749,0.40639794
4.2205734,0.17558405
-0.8141941,0.18293002
1.1049312,0.221552
0.016022656,0.33194205
1.7475832,0.29658392
4.7437644,0.11089595
-1.61339,0.52074
-8.295973,0.87683
7.1664596,0.39319408
-2.9490445,0.23732404
-4.452272,0.53159595
4.594779,0.192828
-3.7036548,0.703862
-1.5996282,0.12388596
-2.49211,0.40658802
2.5522594,-0.050835982
2.8037298,0.052772004
4.122794,0.43854004
4.9912105,0.06373998
5.770185,0.011759918
-2.5545125,0.135608
-4.430643,0.48218805
-1.5514271,0.318404
-6.172216,0.4816459
1.2369226,0.14498197
-3.918968,0.23730195
-6.6661296,0.5497879
-3.6781929,0.28963202
-1.796064,0.33460996
-2.0012677,0.79797995
2.4604099,0.29278407
2.356048,0.44808805
2.3843162,0.096443966
1.6601079,0.63332796
-0.79706955,0.435546
3.8005726,0.22403398
3.308332,0.32893
0.7538891,-0.122124
3.9911578,0.14711803
-2.7942042,0.51072603
-1.3827595,0.152838
3.4776914,0.338896
4.8647203,0.091296
-8.715978,0.24338003
0.2280296,0.04457401
2.7067914,0.50097996
-5.0251293,0.5927659
5.093768,0.22046402
-1.9506395,0.529662
-1.161808,0.41272804
0.5472285,0.44442403
0.38208416,0.58501995
-3.238524,0.13656403
-1.9011992,0.36956403
-0.6812764,0.38066804
0.899934,0.42217398
11.180908,-0.28669995
-0.32894728,0.558676
4.3085194,0.07789401
-2.6364439,0.441754
1.4858276,0.056610003
1.0032922,-0.13242202
-3.5066261,0.3421
3.4883456,0.333744
-7.5763955,0.78680193
4.684029,0.181996
4.046764,0.0496
2.58932,0.044977967
1.6774391,0.38707203
3.689458,0.28828797
4.072371,0.17852193
3.0486825,0.38542798
0.56541836,0.625064
-0.66076213,0.29178798
3.0072398,0.057060014
1.2536288,0.13407004
1.1219199,0.14692995
3.529967,0.21322002
-5.006269,0.667186
1.6744598,0.06354601
-1.266851,0.477246
3.3525012,0.31179202
4.6207995,0.55125
-2.6367433,0.11717398
4.0189037,-0.11826997
-0.47197247,0.411572
1.0699035,0.039868053
3.892438,0.14860597
1.1242361,0.29479197
1.3693149,0.50518405
4.294032,0.235846
-1.8033234,0.582924
2.7255125,0.18693198
-2.4799073,0.32755
-2.020523,0.159414
1.1436489,0.43042594
-0.04855078,0.45616007
0.4478706,0.43791202
-0.4359686,0.31693798
1.5816373,0.252272
-1.2623848,0.50917804
3.8534973,0.58707196
1.7092113,0.38160595
-5.2515783,0.930566
-2.6180308,0.57166
2.425714,0.85224617
6.659335,0.023972021
-0.43256104,0.65222806
4.380049,0.33350202
-1.8679699,0.55521995
-0.92907864,0.17790006
-4.5550394,0.24251398
1.7343293,0.315016
2.7476301,0.17399207
-0.27298966,0.580176
5.5065002,-0.11071401
4.1657333,0.21446602
2.3239644,0.034748018
3.8255374,-0.07942795
2.6317668,0.09895397
6.8186445,0.19684997
2.44913,0.32327
4.3010516,0.113064066
-3.6179934,0.617478
3.6265597,0.292366
5.0563483,0.28505802
-4.9163947,0.6149499
3.7487774,0.560274
-1.1770552,0.26625
5.31386,0.123992026
-0.77497864,0.45686406
-0.8163326,-0.008046009
-3.8677075,0.7820659
-0.46848515,0.58604807
4.1002326,0.24248794
0.5139843,-0.013790027
-2.9949095,0.46053597
0.34236482,0.092265986
4.7489567,0.19911607
-2.2574883,0.34211
3.5698144,0.44101796
-3.7520282,0.22672603
1.2585474,0.22333598
2.485003,0.19831409
-0.2674498,0.42387003
5.241765,-0.10107798
4.2588468,0.3865899
-1.2753867,0.20304799
1.9979105,0.09262997
3.2121332,-0.17032796
0.86281544,-0.07548198
-0.0022252563,0.551428
0.8791461,0.24105996
-0.6373854,0.34336996
4.661134,0.14486003
7.591722,0.738042
-2.9682603,0.38826397
-0.032107007,0.25016797
-1.4011904,0.41224
3.2900267,0.31857592
-1.7815688,0.31502604
-0.30496806,0.19604602
3.1330917,0.14715397
-2.7570617,0.38761997
3.5785577,0.009528003
3.432514,0.44577798
-1.5014606,0.27203208
2.8704886,0.56779194
-6.9035883,0.7244
-5.782986,0.641146
4.4174604,-0.127978
-1.3463801,0.186386
-0.8081839,0.23337598
-2.7428856,0.456992
-2.0363367,0.722426
0.739587,0.14989002
0.30019307,0.24528603
6.0848117,0.0021639927
5.0924416,0.24687408
2.9501538,0.12946403
0.17177579,0.18775198
-1.5931468,0.78024393
2.3822973,0.312718
-1.08514,0.74149996
1.5702156,0.26395202
-4.2113266,0.441548
2.0369492,0.23699006
3.0590308,0.4254399
4.133784,0.117158055
-6.6959243,0.81916195
0.3540215,0.16702397
0.1858125,0.16590004
-1.9780606,0.40272403
-3.0222728,0.612628
-2.587532,0.26252997
5.8876443,0.17046802
5.4889197,0.30514804
0.03806758,-0.024077995
5.70404,-0.13257198
9.282213,-0.22092
3.2570176,0.5143261
1.1080935,0.53271604
-1.0760916,0.5779039
-2.541876,0.569122
1.2743771,0.49284595
7.280957,-0.014476001
1.3020577,0.14255197
0.92674726,-0.03345204
6.3324656,-0.294202
2.9527388,0.06332601
-1.7211379,0.81342
5.922442,-0.013431986
5.883887,-0.22498001
1.9212883,-0.18623999
-0.8368578,-0.042026013
-6.25296,0.61403596
1.3897283,0.15137997
1.1027075,0.49207798
-0.43115655,0.38396993
3.2021914,0.46085802
0.08454824,0.42769995
-0.18665683,0.69097793
2.2664208,0.49957404
-2.4620996,0.43592793
-4.258733,0.48987
-1.8702861,0.15508994
0.72096133,0.34260997
-1.7921084,0.5800359
-6.864868,0.45581803
2.937522,0.0074979737
1.1854407,0.329296
-1.3347014,0.54718393
3.3654687,0.25439996
5.642632,0.017735982
-5.731025,0.65819407
0.36407304,0.095538
7.1512423,0.074715964
-0.060831055,-0.077462
-0.80118084,0.55390394
3.211826,-0.16255996
-0.9498094,0.574218
0.9784629,0.45617807
3.0834641,0.24235
-1.989315,0.511432
-0.13592246,0.33045805
10.641438,-0.27147996
3.2902727,0.31856
-4.2441697,0.27320796
-3.2524226,0.55313605
-4.7152553,0.188244
3.407724,0.017969983
0.19309048,0.21160601
1.6906941,0.692706
-1.82535,0.4462899
-2.6542032,0.48315996
-0.5091973,0.292216
-3.38051,0.09199397
2.6468863,0.189494
-1.8956724,0.16736208
-1.3648723,0.64845794
1.3776383,-0.017302014
2.6544473,0.31369394
2.8913598,0.28372613
0.27898544,0.32329604
1.4626064,0.21675006
3.436847,0.34466806
5.053196,-0.14676003
-1.9277843,0.501776
1.1036309,0.15971595
3.0215528,0.39131796
3.4781618,0.297362
-1.7996992,0.48917598
-1.6508383,0.31171197
-0.35871533,0.0827641
2.8459272,0.7217181
4.5928826,-0.184854
-5.437741,0.5653021
8.627578,0.12323398
-0.02470332,-0.03971798
-5.861551,0.48287803
-2.0913253,0.0047479738
6.1737037,0.23334406
3.5919797,0.12263003
-2.681397,0.8862519
-2.8669984,0.08547594
2.711004,0.43322602
-0.6463336,0.21242203
-0.023177393,0.08106201
3.2494433,0.23812607
-1.3695563,0.16309997
0.36692852,0.12954192
0.68606395,0.40331796
2.7882292,0.16268596
0.9159157,0.30433598
4.1637206,-0.17457397
-1.4857256,0.85175997
3.1908145,0.040004004
-1.46402,0.742976
2.668345,0.501916
4.87065,0.20882405
0.40921053,0.44479403
-3.0216024,0.45616603
4.1897445,-0.13443795
-3.8519938,0.467156
1.4638144,-0.06018404
-1.3097092,0.30447602
5.2291093,-0.20545003
4.694459,-0.077116035
1.0880476,0.070632
-1.991232,0.27314395
-2.8577335,0.34622997
2.1821363,0.183826
4.3778167,0.31527597
-1.8383793,0.47180396
1.9859488,-0.12794404
-1.61799,0.46446398
-2.7684917,-0.0061160033
3.5243578,0.10173998
-3.244499,0.31425005
0.7400193,0.259388
-1.5757204,0.512378
-1.9318677,0.320922
-1.3386611,0.529172
0.8552682,0.6860161
-7.933968,0.58038
2.1464453,0.48383197
7.451475,0.09187202
1.6531248,0.386882
-0.963071,0.340756
-1.7479278,0.885216
-0.5400168,0.81786805
-0.77371454,0.556674
0.0054144533,0.7410879
-0.81223303,0.20357798
2.0219257,0.066357985
3.1012583,-0.39787993
0.35426554,-0.25785398
-2.2091303,0.270806
-2.073214,0.09960796
-1.0146852,0.10211399
11.212522,-0.045908045
-2.1760778,0.47326195
-0.40438145,0.32370806
0.08231914,0.38075995
2.768617,0.09302605
2.6932476,0.54865
3.0567815,0.22489
4.438013,0.227872
3.0492704,-0.0027719603
-2.9585714,0.598712
-1.0403975,0.030648071
-0.85344803,0.585066
4.072183,0.15867798
6.114094,0.024591992
2.083821,0.478554
0.87315154,0.21789394
0.37844247,0.36983398
-5.673264,0.36252806
-1.0880605,0.554286
-1.1792524,0.30072007
2.6097012,0.07175796
6.450611,-0.008593921
0.5890858,0.03622598
-0.15482481,0.050290022
0.7175992,0.47737002
3.8263695,0.322044
-2.5671735,0.53336394
0.7519133,0.46253192
-3.2117655,0.30264205
5.579487,0.054988027
5.941179,0.076194
3.783389,0.24211802
0.15529756,-0.011959949
-5.0315256,0.50643593
1.9581449,0.39946994
3.272645,0.06970807
-2.9322686,0.37544602
-5.716,0.38275006
1.2445946,0.09539004
-5.744793,0.81605595
1.9849539,0.14791803
1.1232145,0.12622602
1.7671199,0.185194
-5.327679,0.41316983
-2.1205313,0.70247996
-4.152603,0.609666
-0.11120137,0.43882993
2.536275,0.23867407
-0.70955676,0.357776
3.9458406,0.19388199
-2.3795831,0.50324404
0.4812115,0.23297796
-7.068592,0.361642
2.6904604,0.20319003
0.94390196,0.40989
2.9919357,0.048059985
-3.034762,0.44333208
-2.5291348,0.198234
-0.4883957,0.3801341
2.4537308,0.44759995
3.035508,-0.20734599
3.1532865,0.46886808
-1.3473362,0.24987002
0.8043825,0.43224394
2.0865066,0.26935595
2.9035368,-0.053556006
1.5384225,0.35538402
5.668579,-0.42015204
3.7999637,0.40931407
-0.20136034,0.37182793
3.6018145,0.0040399903
-4.9170976,0.32641402
-1.0952443,0.30198398
-3.106543,0.49855
7.2613,0.00825802
-2.5236747,0.59237397
-4.639027,0.63969797
-4.3309894,0.34194395
0.3737166,0.14376599
3.9531934,0.24704805
2.001498,0.43460205
0.16311221,0.33621797
-2.8688354,0.25116
2.4615157,0.561596
6.742092,0.39636806
-0.23525302,0.27872798
-3.2214189,0.573496
-0.82006073,0.11441797
-3.9535606,0.70790404
-2.4842393,0.19529602
-2.4219382,0.78477395
-4.1540604,0.47687396
-0.13813652,0.11369198
2.6916971,0.44658604
2.4776158,0.11119005
8.095442,0.34442803
-2.9713886,0.40066
-1.7977647,0.396212
-3.0884264,0.65912
2.6397476,-0.08586398
-0.36095312,0.36159596
-3.2212641,0.71013
1.4093331,0.14765206
2.6752706,-0.11374798
0.31631973,0.27261597
-0.98706096,0.30830607
0.34048808,0.13588001
-1.2046609,0.34764594
0.93800294,0.010498023
2.5236769,-0.019050024
-8.874404,0.82991
0.2454914,0.58659196
0.83096045,0.05962197
-3.237988,0.81469804
-4.618163,0.7464719
0.44955713,0.32639194
5.7566795,-0.153876
-9.237424,0.570214
-0.705017,0.399672
2.5199602,0.740738
0.97996426,0.24680793
0.5440424,0.22414395
-1.7573453,0.5138961
7.622675,0.040081985
0.6250444,0.04878805
4.72159,0.09290001
2.5885172,0.40508392
1.6277124,0.44935605
-0.928047,0.23325603
1.5863448,0.38649395
-0.5529665,0.22496802
0.13165537,0.24568997
1.9935753,0.23231404
6.014033,0.18405999
-4.817757,0.74372995
0.09324902,-6.797333e-05
1.057384,0.15040201
-3.4184055,0.41085204
-3.2076657,0.271048
3.3260634,0.15579005
1.5432115,0.36631998
1.7256942,0.29124
-4.129239,0.63900393
0.25355956,0.63447404
0.45850468,0.09400202
-4.801851,0.061281983
1.3172395,0.039014038
4.9672303,0.08371201
-5.2958403,0.36969203
4.1018414,0.32339597
11.974985,-0.03638203
2.3057034,0.16518798
1.3259215,0.32121202
6.949411,0.079920016
3.4740133,0.27305403
3.3036883,0.21451001
2.166584,0.07846803
4.7638164,0.15462601
-3.093745,0.26047796
-2.547148,0.330238
5.954906,0.016871924
7.6589,-0.047092028
6.348429,0.13438797
1.9650812,0.15858003
-0.68634236,0.24875998
-5.175375,0.097374015
1.8254414,0.41587397
-7.5638337,0.752354
-7.815247,0.64306796
3.0776858,0.21872605
-0.0046822266,0.11107805
2.1903062,0.08702199
0.93178064,0.028581996
2.1000943,0.18185206
8.050435,0.233952
-2.2564983,0.5252579
4.112919,0.37940598
2.1829956,0.52675194
-3.0555015,0.35783
3.3868551,-0.23207399
-2.637443,0.11899001
-1.9620537,0.43609804
-1.1302857,0.366548
-2.468068,0.564684
-1.3026649,0.06908401
1.9198261,-0.033976015
1.2716099,0.17224006
-10.749431,0.2932499
3.8776438,-0.17021595
6.330729,0.44524598
2.5417926,0.18800604
2.2898774,0.37352997
3.940443,0.179984
5.237893,-0.034719933
-4.057168,0.654896
5.674669,0.14772595
1.2299119,0.34089398
1.6055095,0.507872
1.7279338,-0.34872198
-5.732489,0.48526803
