A,B
1.665975,2.9347548
1.671495,2.9459324
1.6812059,3.0132413
1.6694136,2.970442
1.6665455,2.9503093
1.6582948,2.903004
1.6698111,2.9514766
1.6720622,2.9795957
1.6903992,2.9693956
1.6873236,2.95371
1.6647631,2.9359498
1.6711997,2.9690838
1.6723028,2.9389122
1.6819756,2.931025
1.6776805,2.971683
1.6851724,2.979269
1.6749682,2.9833734
1.6972002,3.0070233
1.6666868,2.903941
1.6899403,2.9542406
1.6773298,2.971689
1.6583858,2.8897052
1.6797985,2.9496894
1.6776925,2.951723
1.6693405,2.9694874
1.679219,2.9658248
1.6837261,2.9870713
1.6739192,2.9874012
1.6790932,2.9442284
1.6702547,2.9687865
1.6725563,2.9337704
1.669317,2.9654999
1.6676234,2.935647
1.6777804,2.953404
1.6798604,2.9769456
1.6755525,2.9331336
1.6719431,2.950343
1.6671884,2.9498978
1.6671377,2.957833
1.6781285,2.9492407
1.6818252,2.9966223
1.6565394,2.918647
1.6847602,2.9726145
1.6589731,2.9492042
1.6671103,2.9288623
1.6626016,2.9625967
1.6777915,2.9423065
1.6751441,2.9738762
1.6745125,2.9374108
1.6602869,2.9256167
1.6784887,2.9826145
1.6704725,2.9488182
1.6625046,2.9405253
1.6768441,2.9317756
1.6776724,2.9897408
1.667388,2.9321945
1.6833053,2.968734
1.677964,3.0040543
1.6758506,2.9935246
1.6705935,2.9935212
1.6681067,2.914895
1.6686118,2.9267423
1.673363,2.9702888
1.6924777,2.9702225
1.6712949,2.9049432
1.6744913,2.9387188
1.6619986,2.962886
1.6692861,2.974848
1.673965,2.925489
1.6729087,2.9621296
1.6803514,2.9328475
1.6646037,2.9409285
1.6835468,2.9874306
1.6648391,2.949761
1.6643919,2.9147847
1.6743667,2.9894357
1.6691816,2.9359121
1.6747385,2.968473
1.6562338,2.9636378
1.6660241,2.9275436
1.6842427,2.9718306
1.6750057,2.9324193
1.6739193,2.95379
1.6737639,2.9123588
1.6734451,2.9866045
1.687105,3.0034761
1.6651776,2.9679482
1.6622429,2.961171
1.6716751,2.9678447
1.6649891,2.9513323
1.6541563,2.9244738
1.6612059,2.9234698
1.6793349,2.93751
1.6755136,2.9513047
1.6646613,2.935719
1.6613758,2.9601896
1.6657474,2.9306872
1.6562059,2.8722675
1.6742734,2.924939
1.6718016,2.9572115
1.6734798,2.944766
1.6720031,2.9170985
1.6741575,2.961076
1.6613061,2.9542375
1.6677477,2.9465463
1.6863587,2.9681225
1.6704712,2.937329
1.6745074,2.9802306
1.6737895,2.9565647
1.659753,2.9588716
1.6661627,2.9517531
1.6704464,2.9213398
1.6696502,2.932478
1.6779323,2.94409
1.6612779,2.913069
1.6808491,2.961291
1.6891664,2.9820855
1.6621377,2.9118476
1.6707944,2.9697742
1.6672533,2.9029095
1.6732916,2.9440162
1.6791828,2.98747
1.6767607,3.0000467
1.688367,3.0096743
1.6692785,2.9391944
1.6678784,2.9831877
1.6638604,2.960142
1.673216,2.9269872
1.6776614,2.98408
1.6675111,2.9660764
1.6749586,2.9466615
1.6854978,2.978189
1.6801318,2.9457982
1.6625673,2.9377685
1.6664643,2.9917805
1.6698403,2.979557
1.6794817,2.9616847
1.6683639,2.9426005
1.6810122,2.9708009
1.6659735,2.9325588
1.6714182,2.9390965
1.6642947,2.9660962
1.6776564,2.938561
1.6621758,2.953127
1.6824849,2.9868858
1.6731317,2.954887
1.6697947,2.9698334
1.6842312,2.9716065
1.6624862,2.9549847
1.6764072,2.9600794
1.6748648,2.953119
1.6591537,2.9335923
1.6577581,2.9109073
1.6729633,2.9426057
1.666991,2.8862343
1.6638142,2.9511209
1.6649065,2.946072
1.6774659,2.9610672
1.6702319,2.9417272
1.6395532,2.9156725
1.6735172,2.9618933
1.6657429,2.974894
1.6670474,2.9226224
1.6710392,2.9539003
1.6897432,2.9319978
1.6800126,2.9834328
1.6577331,2.9692307
1.6602924,2.9463558
1.6776619,2.9672434
1.6699917,2.9601083
1.6754677,2.8662786
1.6732215,2.9242659
1.66151,2.9019735
1.6634529,2.973705
1.6884614,3.0090365
1.668773,2.9339123
1.6878344,2.9473934
1.6784862,2.9848773
1.6629816,2.9301164
1.6786239,2.9688325
1.6768405,2.986513
1.6702852,2.955893
1.6838127,2.939466
1.663872,2.916708
1.671966,2.9536567
1.6821437,2.9652798
1.6601079,2.9434352
1.670518,2.9115782
1.6792183,2.9784315
1.6861259,2.9754093
1.6649015,2.9285235
1.6599152,2.935199
1.6699158,2.980486
1.6786268,2.9472854
1.6743765,2.9499
1.6772839,2.963949
1.6628525,2.9362397
1.6734185,2.9877176
1.6621397,2.9331565
1.6648085,2.9433851
1.6749827,2.9598868
1.6793332,2.9468923
1.6726967,2.978674
1.6829616,2.8854256
1.6676451,2.9613137
1.6685221,2.971468
1.6728814,2.9409993
1.6568364,2.9340413
1.6548338,2.889355
1.6553493,2.926262
1.6654866,2.9330316
1.6654761,2.9546568
1.6696783,2.93115
1.6812257,2.971168
1.6663895,2.946807
1.676622,2.9440327
1.6682128,2.9847846
1.6644533,2.9178588
1.6753036,2.929476
1.6686091,2.9511452
1.6942264,2.9992745
1.6733059,2.969237
1.6672261,2.9596248
1.6686046,2.9606707
1.6848439,2.9516234
1.6577129,2.9141045
1.6594841,2.9081786
1.6644367,2.9194775
1.6535271,2.9386797
1.6630043,2.9623544
1.6565696,2.9298558
1.6621983,2.9299514
1.6796049,2.9838774
1.6584502,2.9043946
1.6682812,2.9535184
1.6796076,2.9689603
1.6738751,2.9754183
1.6766708,2.9584076
1.666643,2.9088104
1.6716303,3.000011
1.6752559,2.9619257
1.6805131,2.9833543
1.6851429,2.9343908
1.6658828,2.9142668
1.6748383,2.9653625
1.6709211,2.9317183
1.6825533,2.9721506
1.6680927,2.916818
1.6623791,2.9740152
1.6713585,2.9439328
1.6562085,2.9593997
1.681547,2.9914026
1.6702126,2.9292068
1.673903,2.961805
1.6651654,2.961576
1.6778271,2.943508
1.6697278,2.977972
1.6829941,2.9157357
1.6740736,2.9346576
1.6727278,2.950543
1.6777385,2.9772127
1.6752105,2.9640331
1.6640544,2.996296
1.6743027,2.9333096
1.6674755,2.99756
1.6761194,2.9608145
1.6743907,2.9896314
1.6659098,2.933322
1.6765912,2.9506278
1.6673,2.9862316
1.6654583,2.932383
1.6667156,2.95012
1.667057,2.9729495
1.6747203,2.9602304
1.666136,2.9309535
1.6709284,2.951695
1.6692927,2.9495926
1.6658224,2.9093645
1.6622539,2.9146078
1.6794922,2.9482813
1.6790649,2.9729102
1.6631678,2.9164538
1.6558225,2.9592757
1.6670483,2.9258654
1.66176,2.9462743
1.6807704,2.9827805
1.6746979,2.961217
1.6807091,2.9341743
1.6767048,2.942437
1.6831174,2.9804335
1.6763211,2.9314582
1.6782779,2.9492307
1.6708107,2.9545069
1.6689904,2.910867
1.6680142,2.9438553
1.6776677,2.9128857
1.6625737,2.9485111
1.6778442,2.9590123
1.6664507,2.9360585
1.6726447,2.9412222
1.688805,2.9660027
1.6685094,2.9531784
1.6606591,2.9156513
1.6701499,2.9522808
1.6781169,2.9656563
1.6631125,2.9641821
1.6714823,2.9116986
1.6721319,2.9331791
1.6801839,2.9318678
1.6678798,2.9484653
1.6722646,2.9408813
1.6540016,2.929217
1.6519663,2.9090075
1.6689998,2.96154
1.669539,2.9564192
1.660887,2.9448912
1.6777062,2.9552958
1.679645,2.969672
1.6783779,2.9470372
1.6674051,2.9288733
1.6776571,2.976701
1.6577178,2.916981
1.6578104,2.920975
1.6773599,2.9396582
1.673725,2.9860666
1.6830139,2.960407
1.6808099,3.0133088
1.6721199,2.9504578
1.6701896,2.8916035
1.6812001,2.957588
1.6643307,2.9454637
1.6785324,2.981929
1.6632186,2.9248555
1.6685687,2.9610994
1.685014,2.9844122
1.6819673,2.9851944
1.6696668,2.9532907
1.6827321,2.9427571
1.6785543,2.9636014
1.6549023,2.905359
1.6688694,2.9579856
1.6660417,2.9295454
1.6784002,2.978119
1.6786073,2.9918804
1.6613668,2.9467354
1.6687106,2.984123
1.6819303,2.9666712
1.6745999,2.95523
1.6789876,2.9075723
1.6802608,2.989119
1.6757853,2.8935263
1.665992,2.9767084
1.6581374,2.928987
1.6504275,2.9284103
1.6778631,2.9397204
1.6802738,2.9987524
1.6797813,2.9997513
1.671451,2.9596915
1.6772685,2.9807239
1.6690109,2.9122193
1.6619825,2.9037433
1.6663014,2.9918642
1.6812602,2.9346166
1.6553464,2.8812299
1.673737,2.9620197
1.6803205,2.9980078
1.6828685,2.9499311
1.6784989,2.9610326
1.6744334,2.895447
1.678636,2.9662492
1.6787508,2.9570148
1.6769334,2.9797058
1.6704525,2.9703581
1.6697147,2.9174235
1.6662997,2.969521
1.67747,2.9179826
1.6729448,2.8991776
1.666127,2.9434967
1.6776452,2.9317818
1.668399,2.8916156
1.672461,2.9786
1.6741356,2.9436235
1.673286,2.9536164
1.6682045,2.917091
1.6548836,2.9120688
1.6779462,2.974082
1.6790788,2.9979584
1.6776488,2.9767902
1.67017,2.9703577
1.6786294,2.8956437
1.6597902,2.9001768
1.6783142,2.924012
1.6661855,2.9301817
1.6828092,2.9687307
1.6611408,2.9033601
1.6732626,2.9657838
1.6601021,2.9495401
1.6585616,2.9415615
1.6695703,2.9013395
1.6608428,2.9249637
1.6785848,2.9084551
1.6671605,2.9451098
1.6842527,2.9797096
1.6666926,2.9676933
1.6672055,2.9880695
1.676933,2.9829385
1.6719841,2.9125147
1.6664051,2.9487092
1.6705681,2.9721742
1.6752695,2.9674015
1.6851045,2.9887793
1.6726706,2.978019
1.6673602,2.9527547
1.6702337,2.95047
1.6725827,2.955624
1.6740488,2.951972
1.6885182,2.9957235
1.6727728,2.939132
1.6681181,2.9457314
1.6667049,2.9517426
1.6822091,2.9819026
1.6765281,2.9616354
1.6719335,2.9413915
1.6688354,2.9248052
1.6782361,2.9923053
1.665391,2.9718082
1.672721,2.9330194
1.6827439,2.9718347
1.6562444,2.936046
1.6834038,2.99298
1.6743975,2.9456158
1.6776276,2.97127
1.6578691,2.9660091
1.673877,2.9469268
1.6850653,2.9662359
1.6784497,2.9583263
1.6741893,2.9648404
1.6712414,2.9878247
1.6737756,2.9785373
1.6709572,2.9346046
1.6713372,2.9645765
1.6833354,2.9987314
1.6678553,2.9794295
1.6816953,2.9413621
1.6787736,2.9734483
1.6706711,2.9536715
1.6831932,2.9795003
1.6786118,2.9856768
1.6628145,2.9595883
1.6761208,2.9490316
1.670035,2.950691
1.6710902,2.957289
1.6742657,2.9685788
1.6744912,2.9910278
1.6750506,2.8989067
1.6795088,2.9408019
1.6549714,2.9584467
1.6591003,2.908677
1.6634693,2.9608316
1.6735597,2.9785225
1.6672224,2.9494283
1.6714236,2.9511244
1.6806835,2.9365447
1.6722038,2.967949
1.6717145,2.9467678
1.6745607,2.9614303
1.6554688,2.9753587
1.6697876,2.9501197
1.6821836,2.958122
1.6628906,2.9258459
1.6639085,2.9297214
1.6770219,2.938932
1.6708285,2.9692414
1.6752809,2.9608443
1.6774962,2.998908
1.6752213,2.9684584
1.6734217,2.9486036
1.6701671,2.9625828
1.6674467,2.926163
1.6653589,2.9520144
1.6705979,2.969511
1.6832584,2.9540038
1.6696563,2.9441097
1.677941,2.9124033
1.6829584,2.9728708
1.6766338,2.9612353
1.6692353,2.9259791
1.6777343,2.9108136
1.6641843,2.9944072
1.675388,2.9177814
1.6729053,2.9698663
1.6662621,2.95555
1.6688455,2.9641201
1.6696357,2.9461224
1.6742756,2.9057345
1.6729184,2.9660048
1.6749974,2.9791646
1.6682173,2.9359667
1.6831876,2.974756
1.6693715,2.9663837
1.6727953,2.9531872
1.6708719,2.9654207
1.6579373,2.9286716
1.6721513,2.944266
1.6788598,2.989362
1.6794323,2.9780116
1.681811,2.944329
1.6673702,2.9535584
1.6751001,2.9459376
1.6713241,2.9480376
1.6725898,2.965805
1.6834986,2.9817262
1.6808642,2.956907
1.67648,2.9741573
1.6699684,2.9822924
1.6672266,2.9291134
1.6643535,2.9092364
1.6692128,2.9547398
1.6593238,2.9406512
1.6675227,2.921023
1.6657311,2.9304516
1.6720095,2.9638567
1.665529,2.9204948
1.681663,2.9744248
1.6743994,3.015721
1.6651173,2.9405277
1.6900085,2.9653707
1.6792399,2.9416285
1.6704957,2.9434352
1.6680772,2.9604945
1.6670609,2.973938
1.6720788,2.9441054
1.6662261,2.9799933
1.6771854,2.972227
1.6722609,2.9392188
1.6637102,2.991141
1.6791285,2.9841237
1.6833154,2.9586954
1.6663408,2.9324226
1.6791695,2.962782
1.6604217,2.9190025
1.6709305,2.9165354
1.6675671,2.9730864
1.6789389,2.897254
1.684442,2.9800637
1.6645017,2.9401534
1.6677281,2.954484
1.6840339,2.9835947
1.6809256,2.9822283
1.6613607,2.9206848
1.6692227,2.9011183
1.6699944,2.9571917
1.6738245,2.9882653
1.6792558,3.0024028
1.6688147,2.977695
1.6760161,2.929385
1.6634235,2.9321933
1.6729355,2.9362864
1.6572641,2.8904045
1.6692011,2.9386766
1.6674945,2.9328587
1.6728212,2.964463
1.6805956,2.9466531
1.6712849,3.0091252
1.6630926,2.9057152
1.6709492,2.95354
1.6682538,2.9525127
1.6525522,2.906939
1.66953,2.9520462
1.681052,2.9776442
1.6694648,2.955208
1.6673766,2.9480345
1.660603,3.002152
1.6788177,2.9214056
1.6732215,2.9676776
1.6840158,2.9832668
1.6652446,2.902932
1.6711999,2.950441
1.6635439,2.971049
1.6806605,2.9580936
1.6660151,2.966571
1.6799992,2.971869
1.6840204,2.9924314
1.6748638,2.9212112
1.6719291,2.9503367
1.6695951,2.932733
1.6680728,2.9780555
1.6716261,2.9526193
1.6739005,2.9102623
1.6694428,2.9288907
1.6707685,2.9251146
1.6769836,2.9286616
1.6711607,2.9339502
1.6685051,2.9329145
1.6730791,2.9301512
1.6773404,2.9462523
1.6579816,2.9516528
1.6755617,2.9283724
1.6757381,2.9301567
1.6767381,2.9791274
1.689675,2.9225342
1.6574973,2.9414024
1.6662676,2.9287658
1.6739739,2.9752557
1.6745756,2.9502127
1.6704352,2.9644427
1.6617123,2.9443128
1.6578603,2.95376
1.6689041,2.929129
1.6650747,2.9495797
1.6759646,2.9350429
1.6791718,2.9906838
1.6825062,2.9410498
1.6686795,2.889422
1.6634173,2.9155746
1.6596925,2.8985562
1.6702049,2.9433177
1.6656643,2.937316
1.6778318,2.9381588
1.6720669,2.9094582
1.6833551,2.987221
1.6758912,2.96652
1.6662697,2.9562643
1.6684961,2.9802544
1.663746,2.9610345
1.6560795,2.901962
1.6753883,2.9553072
1.6685138,2.9322195
1.6809897,2.976441
1.6918745,3.0223224
1.682096,2.9563112
1.6787481,2.96452
1.6654694,2.9613795
1.6777987,2.9399583
1.6622965,2.8905103
1.6761981,2.9583397
1.6791213,2.9849515
1.6708552,2.929178
1.6677519,2.924712
1.6844971,2.959506
1.6693217,2.9429698
1.676342,2.9972112
1.657296,2.9594145
1.6686645,2.9441822
1.662982,2.9272583
1.6493027,2.9125187
1.6818666,2.9675658
1.6718527,2.9198434
1.6783775,2.9536457
1.6743792,2.9542122
1.6756836,2.958167
1.6681243,2.9043171
1.6727868,2.9488506
1.6868352,2.968105
1.6609935,2.95838
1.6618727,2.934726
1.6723003,2.9791176
1.6780674,3.0035317
1.679319,3.0167913
1.6678423,2.9164932
1.6725368,2.9665875
1.6620903,2.970123
1.6548895,2.96416
1.691098,2.9899397
1.6904769,2.9854896
1.6763148,2.9769726
1.6799052,2.975537
1.6805888,2.9650304
1.6700693,2.9556994
1.6608193,2.9336886
1.6622639,2.9496617
1.6659417,2.9322639
1.67413,2.9464326
1.6714976,2.9081368
1.6817224,3.0047982
1.6757783,2.9716327
1.6762563,2.9574811
1.6744782,2.9306545
1.6634922,2.9528084
1.6732186,2.9463809
1.6692945,2.938845
1.6736658,2.931142
1.6718702,2.9267325
1.6745672,2.9744804
1.6656808,2.9813344
1.661456,2.9682093
1.670555,2.976565
1.659432,2.9566488
1.6766504,2.948394
1.6707196,2.9773808
1.6598002,2.937344
1.6607438,2.9562972
1.6740445,2.9651103
1.6648964,2.963142
1.6598158,2.9404538
1.67471,2.9627986
1.6664127,2.9188704
1.6666658,2.982429
1.6693554,2.9080532
1.6772066,2.960435
1.6687055,2.9660926
1.6801153,2.9775577
1.677569,2.971903
1.6728374,2.9516065
1.6739029,2.9743648
1.6600482,2.939202
1.6587862,2.9503298
1.6750836,2.950864
1.6736093,2.9314806
1.6680316,2.9344625
1.6504654,2.895882
1.6624936,2.9321868
1.6706754,2.9108388
1.6807446,2.9415073
1.6757731,2.9767587
1.6707555,2.9379277
1.672989,2.9492388
1.6742944,2.9113955
1.6563891,2.9442773
1.6762552,2.972342
1.6566352,2.9903436
1.6703416,2.9192743
1.6620353,2.9820647
1.6738069,2.9492002
1.6788591,2.9481485
1.6567645,2.958098
1.670707,2.9417584
1.6726134,2.9576688
1.6811105,2.938226
1.6712751,2.9055705
1.6664312,2.980948
1.6771541,2.9416776
1.6723603,2.9795508
1.6730351,2.965322
1.6713041,2.9664383
1.6599846,2.9443107
1.6710265,2.9703522
1.6719418,2.9603014
1.6593822,2.8648343
1.6860343,2.9880915
1.6635919,2.982725
1.6790648,2.92788
1.6786073,2.9493425
1.6655434,2.9281628
1.6776237,2.9656208
1.6651512,2.9375832
1.6591814,2.877974
1.6623074,2.9219477
1.6821117,2.9294167
1.6753118,2.9454188
1.6795931,2.969476
1.6825241,2.9602478
1.6748909,3.004711
1.675345,2.9847205
1.6771796,2.977468
1.6771624,2.9283915
1.675709,2.925456
1.6687797,2.9704418
1.6776633,2.9674335
1.6782385,2.9662058
1.6619653,2.960121
1.6651227,2.897572
1.6790079,2.997832
1.6734474,2.9539063
1.6782159,2.9782898
1.6664053,2.9671798
1.665818,2.8962317
1.6782843,2.973051
1.6700027,2.9750037
1.6652255,2.9310427
1.6659098,2.96153
1.6771126,2.9619067
1.6714709,2.9490244
1.6666446,2.9357452
1.6674758,2.963172
1.6683334,2.9327037
1.6693195,2.9476242
1.6651832,2.9896314
1.6705346,2.9722247
1.6757102,2.9555845
1.6743513,2.9872081
1.6807616,2.9330592
1.6617589,2.9122398
1.6645212,2.937533
1.669508,2.9290278
1.6690652,2.9552872
1.6662277,2.878839
1.687354,2.9783227
1.6657418,2.9583755
1.6593955,2.9338803
1.667371,2.9361136
1.6753742,2.943595
1.676726,2.9289496
1.6603613,2.9490478
1.663516,2.9624915
1.6685848,2.9508524
1.6532959,2.9331064
1.6788414,2.930396
1.6833616,2.9725876
1.6782308,2.950855
1.6663585,2.879326
1.6739827,2.906257
1.6794106,2.9233983
1.6757648,2.9741306
1.6648083,2.950877
1.6639029,2.9369621
1.673998,2.9210424
1.6702564,2.9601862
1.6671609,2.9423003
1.680042,2.9822028
1.6733744,2.940371
1.6756457,2.905604
1.6789548,2.9590557
1.6759828,2.992768
1.6604649,2.906265
1.6642165,2.936687
1.6868646,2.9694858
1.6850197,2.965037
1.6687857,2.9439962
1.6693975,2.9878645
1.6678997,2.9473877
1.6641371,2.9100993
1.66343,2.9267235
1.6722685,2.9780502
1.655144,2.955594
1.6781883,2.9637666
1.6698313,2.9533436
1.6794826,2.9685214
1.6648996,2.8926673
1.6516229,2.937963
1.6615479,2.9116726
1.6663128,2.9662087
1.6828785,2.9746218
1.6718131,2.9138224
1.6729548,2.9447248
1.6807687,2.9724705
1.6700122,2.9691286
1.6593015,2.905994
1.6496872,2.9009893
1.6771264,2.9636626
1.6697606,2.9253478
1.6746732,2.9591475
1.6800236,2.9604707
1.6670164,2.910884
1.6647451,2.9548268
1.6872529,3.0010912
1.6657336,2.9458256
1.6859282,2.9548383
1.6809794,2.9456043
1.6647283,2.9229064
1.663552,2.93297
1.670898,2.9717524
1.6671026,2.959337
1.6842507,2.980321
1.6896815,2.9485455
1.6800346,2.9843123
1.6775793,2.9468107
1.6857917,2.9298203
1.6846043,2.9765913
1.6620127,2.9361768
1.6744263,2.9406304
1.6740588,2.931747
1.6727451,2.9243238
1.6601928,2.913747
1.6633307,2.920728
1.6558892,2.9443173
1.6646936,2.9079244
1.6667578,2.9460633
1.678321,2.9525907
1.6796811,2.9386005
1.6809939,2.9690297
1.666213,2.979714
1.6754831,2.957537
1.6778505,2.927442
1.6638747,2.9390264
1.6757154,2.9183292
1.6813759,2.9261065
1.6632943,2.958363
1.6743653,2.9586833
1.6728511,2.973711
1.6655853,2.9672863
1.680288,2.9882529
1.6803743,2.9628923
1.6795838,2.9319458
1.6581969,2.967688
1.6865185,2.923069
1.6693839,2.9694214
1.6593593,2.9295382
1.6724662,2.9271863
1.6608753,2.9532735
1.6548766,2.9515536
1.6738467,2.9605644
1.6796666,2.974801
1.675242,2.9690967
1.6763636,2.9867673
1.6673851,2.8914702
1.6809353,2.9383597
1.6685867,2.963869
1.6867522,3.000027
1.6631602,2.9614353
1.6725999,2.9260395
1.6735153,2.9565082
1.689922,2.9722865
1.6785555,2.9909813
1.6741257,2.9600048
1.6749824,2.9278827
1.6588326,2.9306436
1.6752648,2.974907
1.6740361,2.9582307
1.6551906,2.9372103
1.6767539,2.937877
1.6709275,2.921158
1.6757443,2.983391
1.6808097,2.991282
1.6768731,3.0159729
1.6847655,2.983862
1.6781789,2.985037
1.664713,2.9684277
1.6821424,2.9705362
1.6657298,2.900061
1.6748767,2.9888768
1.653429,2.8748589
1.6801054,2.9928107
1.6853147,2.9756634
1.6767489,2.9127347
1.6801499,2.967518
1.6748829,2.9791956
1.6753083,2.947934
1.6788429,2.960185
1.6650472,2.9301128
1.6636944,2.9601912
1.6628516,2.9460607
1.6647336,2.9448133
1.6683589,2.9192843
1.6654083,2.9542003
1.6643468,2.9467623
1.6706233,2.9653623
1.6807712,2.942453
1.6746424,2.9620233
1.684786,2.955775
1.6742686,2.921242
1.6791826,2.972973
1.6758181,2.957516
1.672936,2.958221
1.677686,2.9945965
1.6662767,2.9550014
1.6756618,2.9923723
1.6745626,2.9802413
1.6781656,2.9480755
1.676405,2.9414866
1.6808667,2.975132
1.6669205,2.9300187
1.6689136,2.9311008
1.6511322,2.8979757
1.6769477,2.9822183
1.6747334,2.991941
1.6542892,2.9445553
1.6706146,2.9541297
1.6763375,2.9290965
1.6824833,2.9435387
1.6685417,2.956952
1.6702973,2.9574823
1.6660999,2.950913
1.6600971,2.9862943
1.676351,2.951272
1.6770729,2.9502711
1.6719828,2.9415753
1.6581017,2.917482
1.679614,2.9629996
1.6745454,2.9001305
1.672713,2.955823
1.6788446,2.9648213
1.668732,2.9240396
1.6567663,2.9106965
1.6724658,2.9354095
1.6788795,2.9847472
1.6638834,2.912693
1.6736183,2.9333985
1.6766235,2.9809284
1.6676801,2.9035738
1.6790329,3.0017412
1.670934,2.9313004
1.6734594,2.9710135
1.6721174,2.9634094
1.6893194,2.9609225
1.6659364,2.9380598
1.6736012,2.9360893
1.6666235,2.9114296
1.6913928,2.975147
1.6609591,2.9733648
1.682792,2.9688628
1.6719589,2.9266822
1.669497,2.9820268
1.6753237,2.9432268
1.663506,2.9292371
1.6871141,2.9837584
1.659885,2.9588068
1.672269,2.9594166
1.6691111,2.9567845
1.6781837,2.9503558
1.678013,2.9549577
1.6757407,2.9272997
1.6663977,2.956129
1.668238,2.977698
1.6799064,2.965804
1.6628469,2.9170008
1.6559249,2.909732
1.670836,2.932863
1.6593617,2.9561186
1.6698442,2.9786217
1.6708579,2.9825299
1.6621331,2.9069684
1.6598582,2.8921888
1.6638395,2.939077
1.6722853,2.9674656
1.692708,2.9839344
1.6662217,2.9351826
1.6809735,2.978428
1.651727,2.9312408
1.6674465,2.9312968
1.6761293,2.9374366
1.6707164,2.947056
1.6653868,2.8964894
1.678996,2.985873
1.6896626,2.9566426
1.6769317,2.9317029
1.6689816,2.9370437
1.6569811,2.9285069
1.6852155,2.982717
1.6765498,2.934923
1.6800058,2.9930434
1.6642448,2.8942945
1.6620259,2.9412065
1.6794683,2.961023
1.6640959,2.9552083
1.6635824,2.9490201
1.679652,2.9351783
1.667049,2.9722927
1.6635348,2.9079702
1.6736088,2.9325013
1.6631861,2.9153438
1.6662757,2.9623787
1.6702899,2.9708643
1.6805211,2.960775
1.6775855,2.9539943
1.6389414,2.9168005
1.676971,2.9567206
1.6807585,2.9867258
1.6575601,2.8733253
1.6799858,2.935789
1.6790326,2.9844768
1.6776135,2.9803503
1.6692615,2.9217832
1.6781029,2.9707937
1.6756376,2.9516976
1.6659982,2.935893
1.6783326,2.9523802
1.6699324,2.997037
1.6783195,2.9778762
1.666424,2.9230275
1.6729003,2.9268343
1.663182,2.904103
1.66708,2.927324
1.6710386,2.966385
1.6670067,2.9107013
1.656772,2.9429982
1.6642963,2.9499552
1.680916,2.9551516
1.6711068,2.96494
1.6698304,2.9554663
1.6760486,2.9618804
1.6606518,2.9622376
1.6745247,2.9013884
1.6765157,2.9540074
1.6733359,2.9457452
1.6602783,2.9165063
1.6739997,2.9504557
1.6728183,2.9435546
1.6663697,2.912873
1.6747249,2.9872296
1.6763339,2.980544
1.667973,2.9384873
1.6653031,2.9665508
1.6738795,2.965322
1.6765562,2.9433734
1.6738414,2.9747443
1.6516736,2.8782818
1.6639826,2.92594
1.6771966,2.9325957
1.6573868,2.869431
1.6680008,2.9057353
1.6746418,2.9738092
1.6820143,2.960457
1.6810488,2.958878
1.6684622,2.9706023
1.6696812,2.9544718
1.6745036,2.9601462
1.6587356,2.8962367
1.6598241,2.9078085
1.6764779,2.949873
1.6685579,2.9551215
1.678982,2.953101
1.6608909,2.9190564
1.6746453,2.9386568
1.6734871,2.9623632
1.6600703,2.9467368
1.6697598,2.9333549
1.6681415,2.9369218
1.661909,2.9306862
1.6710621,2.9531024
1.6704408,2.9366012
1.6772532,2.9687245
1.6634452,3.0042162
1.6469839,2.8891687
1.6703777,2.9366145
1.6707814,2.9391816
1.6813282,2.949739
1.6769289,2.957697
1.6735772,2.9692895
1.6775825,2.946545
1.6843675,2.9745774
1.6797036,2.9419458
1.6727748,2.97716
1.681089,2.9521291
1.6658615,2.9512172
1.6738936,2.9769971
1.6672498,2.9020786
1.6691488,2.9238324
1.6849533,3.0095673
1.6691824,2.9715283
1.668954,2.9406588
1.6821884,2.9896693
1.66678,2.9265492
1.660086,2.9472587
1.664784,2.9528723
1.680499,2.9382896
1.6760639,2.927513
1.6525956,2.9391475
1.67914,2.9549503
1.672415,2.9924188
1.673615,2.9490447
1.6593387,2.9127035
1.6756417,2.976703
1.6651592,2.9698648
1.6628311,2.9437392
1.6726369,2.9721968
1.6555322,2.9353538
1.680173,2.9778762
1.6743009,2.9645875
1.6773657,2.9787543
1.6756505,2.932829
1.6774099,2.9806533
1.6612053,2.9109838
1.6781561,2.9492939
1.6753098,2.9411173
1.6629633,2.9653025
1.677881,2.9374523
1.6702238,2.9294984
1.6628697,2.9669108
1.6732751,2.9652915
1.6657653,2.9507072
1.6621773,2.9153934
1.6701375,2.965829
1.6771239,2.9719558
1.6803508,2.975313
1.6731431,2.9267542
1.6724895,2.9755473
1.6741056,2.946111
1.6801834,2.95529
1.6804928,2.9741354
1.6775007,2.9544334
1.6509937,2.940672
1.6845336,2.9790154
1.6629148,2.9197643
1.6796526,2.9915142
1.6725823,2.9548452
1.6669606,2.945132
1.6699952,2.9145322
1.6788118,2.9170587
1.6633359,2.958738
1.663739,2.966561
1.669112,2.9467351
1.66767,2.9108388
1.6702101,2.969069
1.6673069,2.9482615
1.6750252,2.925723
1.6818523,2.9678857
1.6635227,2.9686148
1.6796929,2.9437287
1.6687765,2.919282
1.6675866,2.955151
1.6779717,2.944936
1.6598665,2.8454113
1.6812975,2.98179
1.6622312,2.9603245
1.6712823,2.97679
1.6601013,2.9241924
1.6887456,3.0088232
1.6688554,2.921616
1.6792105,2.9583654
1.6612874,2.9463167
1.6894255,2.9810317
1.671831,2.94813
